지점,지점명,일시,최고기온(°C),최저기온(°C),평균현지기압(hPa),평균상대습도(%),월합강수량(00~24h만)(mm),평균풍속(m/s),평균운량(1/10),합계 일조시간(hr),일조율(%)
248,장수,2024-12,13.9,-13.7,973.8,73,16.9,1.5,6.2,135.3,44.49
248,장수,2025-01,10.4,-18.7,974.1,75,38.1,1.3,5.3,145.9,46.75
248,장수,2025-02,13.7,-16.3,974.2,67,26.2,1.8,4.8,182.6,59.77
248,장수,2025-03,25.7,-12.5,969.9,65,46,1.8,5.1,188.4,50.71
251,고창군,2023-04,26.7,-.7,1007.9,65,63.7,1.8,4.7,180.1,45.89
251,고창군,2023-05,31.6,5.1,1005.7,71,173,1.6,5.8,175.8,40.43
251,고창군,2023-06,33.4,13.6,1000.3,77,122.5,1.5,6,178.5,41.03
251,고창군,2023-07,34.4,20.2,1000.6,85,526.2,1.6,7.3,104.9,23.68
251,고창군,2023-08,36,18.7,998.2,80,190.2,1.4,5.7,184,44.02
251,고창군,2023-09,32.7,14.1,1005.4,81,190.5,1.2,6.2,140.2,37.64
251,고창군,2023-10,24.6,4.9,1011.9,75,11.5,1.1,4.2,206.1,58.77
251,고창군,2023-11,26.8,-3,1014.8,72,67.5,2,4.9,130.5,42.06
251,고창군,2023-12,19.7,-10.9,1017.3,80,110.8,1.5,5.5,84.6,27.75
251,고창군,2024-01,14.1,-8.4,1018,76,48.1,1.4,5,123.1,39.4
251,고창군,2024-02,18.1,-4.4,1016.4,79,87.8,1.6,6.4,102.4,32.34
251,고창군,2024-03,21.8,-7.6,1011.6,69,58.7,1.9,4.5,177.1,47.63
251,고창군,2024-04,29.2,2.5,1006.3,73,63.9,1.4,5.7,171.9,43.73
251,고창군,2024-05,28.8,6.7,1006.3,71,81,1.7,4,245.2,56.32
251,고창군,2024-06,36.2,11.3,1001,75,82.6,1.4,5.7,179.4,41.23
251,고창군,2024-07,35,20.7,1000,83,287.2,2,6.6,103.9,23.48
251,고창군,2024-08,35.5,19.9,999.9,79,55.9,1.3,4.2,213,51.05
251,고창군,2024-09,36.1,16.2,1005.1,78,165.1,1.1,4.9,176.3,47.44
251,고창군,2024-10,26.5,6.3,1012.1,81,110.6,1.3,5.7,136.9,39.13
251,고창군,2024-11,23.8,-2.3,1014.7,73,64.5,1.5,4.9,143.8,46.45
251,고창군,2024-12,17.4,-7.3,1016.7,72,30.7,1.5,5.9,114.9,37.71
251,고창군,2025-01,11.1,-13.3,1017.2,74,46.9,1.3,5,140.4,44.86
251,고창군,2025-02,16,-10.5,1017.8,69,41.2,1.8,5.4,138.1,45.16
251,고창군,2025-03,27.9,-3.3,1011.5,64,40.8,1.9,4.9,190.4,51.25
252,영광군,2023-04,25.2,.4,1011.1,67,65.2,1.8,4.9,186.4,47.53
252,영광군,2023-05,30.4,5.7,1008.8,74,199.4,1.8,5.8,179.7,41.36
252,영광군,2023-06,32.2,14.3,1003.3,78,136.5,1.8,6.3,165.9,39.48
252,영광군,2023-07,34.3,21.1,1003.6,86,538.1,2.1,7.5,106,23.93
252,영광군,2023-08,35.3,18.7,1001.1,81,143.1,1.4,5.4,218.8,52.39
252,영광군,2023-09,32.3,14.5,1008.3,82,166,1.1,6.1,166.2,44.59
252,영광군,2023-10,24.6,5,1014.9,75,15.2,1.2,4.6,213.2,60.78
252,영광군,2023-11,25.8,-3.1,1017.8,70,61.1,2.1,5.9,133.5,43.01
252,영광군,2023-12,19.2,-11.3,1020.4,79,95.7,1.6,7,89.7,29.41
252,영광군,2024-01,13.9,-8,1021.1,75,40,1.7,6,143.7,45.98
252,영광군,2024-02,17.8,-5.1,1019.5,81,105.2,1.6,6.4,111.6,35.27
252,영광군,2024-03,21.2,-7.2,1014.7,71,63.7,1.9,4.7,194.8,52.41
252,영광군,2024-04,26.5,2.8,1009.4,76,73.6,1.5,5.5,186.2,48.95
252,영광군,2024-05,27.8,6.9,1009.5,74,95.6,1.9,4,251.5,59.71
252,영광군,2024-06,34.8,13.1,1004.1,76,88.3,1.5,5.6,171.7,40.86
252,영광군,2024-07,35.2,21.6,1002.9,84,206,2.4,6.5,119.3,26.96
252,영광군,2024-08,35.8,21,1002.8,80,57.4,1.3,4.1,232.1,57.48
252,영광군,2024-09,36.3,16.2,1008.1,80,113.9,1.1,4.9,214.9,57.78
252,영광군,2024-10,26.1,6.8,1015.1,81,102.8,1.2,5.7,157,44.88
252,영광군,2024-11,23.4,-2,1017.8,71,79.8,1.7,5,165.6,53.44
252,영광군,2024-12,17.2,-6.5,1019.9,69,25.4,1.7,6.1,130.7,42.87
252,영광군,2025-01,11.8,-11.9,1020.4,71,31.4,1.5,5,161.5,53.27
252,영광군,2025-02,16.1,-10.1,1021,69,45.2,2.1,6,142.2,46.49
252,영광군,2025-03,28.4,-3.1,1014.6,66,38.7,2.1,4.9,210.6,56.69
253,김해시,2023-04,27.4,3.4,1009,63,106.8,2,4.6,213.6,54.45
253,김해시,2023-05,28.4,7.7,1007.7,75,291.6,1.6,5.8,197.6,45.48
253,김해시,2023-06,32.8,14.3,1001.7,79,131.8,1.6,6.4,196.1,45.14
253,김해시,2023-07,34.9,19.9,1003,90,448.9,1.6,7,136,30.71
253,김해시,2023-08,36,22.1,999.8,82,347,1.4,5.9,197.5,47.29
253,김해시,2023-09,33.3,15.9,1006.8,81,238.1,.8,6.1,148.8,39.94
253,김해시,2023-10,26.5,7.2,1012.2,65,3.8,1.2,4,221.6,63.17
253,김해시,2023-11,28,-2.1,1014.5,58,64.8,1.9,3,204.9,65.99
253,김해시,2023-12,21.4,-9.4,1017.5,60,80,1.7,3.8,193.9,63.57
253,김해시,2024-01,15.2,-8.2,1017.4,58,34.7,1.8,2.9,205.2,65.58
253,김해시,2024-02,21.7,-1,1017.4,70,137.2,1.5,6,110.6,34.92
253,김해시,2024-03,24.2,-5.9,1011.7,59,112.6,1.9,4.4,202,54.32
253,김해시,2024-04,27.7,6.3,1007.9,71,133.3,1.3,5.5,176.2,44.83
253,김해시,2024-05,31.3,7.7,1007.4,66,134,1.7,4,273.6,62.88
253,김해시,2024-06,34.4,13.3,1002.4,75,178.5,1.5,6,199.7,45.96
253,김해시,2024-07,35.7,21.3,1002.4,89,210.6,1.8,6.1,155.9,35.26
253,김해시,2024-08,37.1,23.3,1001.6,79,66.9,1.4,4.5,242.2,58.07
253,김해시,2024-09,37.5,16.3,1007.3,77,440.3,1.1,5.3,172.6,46.42
253,김해시,2024-10,29.8,8.9,1013.4,76,182.4,1.4,6.2,130.2,37.2
253,김해시,2024-11,24,.1,1015.2,67,89.5,1.5,4.1,162.9,52.57
253,김해시,2024-12,19.6,-3.5,1015.9,48,0,2,2.6,227.9,74.75
253,김해시,2025-01,15,-11.4,1016.9,50,3.3,1.9,2.2,226.3,72.28
253,김해시,2025-02,19,-9.7,1016.5,44,23.3,2.3,2.7,223.1,72.93
253,김해시,2025-03,26.6,-1.1,1012,58,30.4,1.8,4.9,191.8,51.61
254,순창군,2023-04,27.8,-1.3,1000.3,66,57.4,2,5,180.4,45.97
254,순창군,2023-05,31.6,4.2,998.5,73,195.1,1.6,5.7,185.2,42.59
254,순창군,2023-06,34,12.7,993,76,383.7,1.6,6.2,195.6,44.93
254,순창군,2023-07,35.2,19.5,993.8,87,738.2,1.3,7.4,122.1,27.56
254,순창군,2023-08,36.8,19.3,990.9,82,304.5,1.4,6.1,200,47.85
254,순창군,2023-09,33.4,13.6,997.9,82,123,1.1,6.3,145.5,39.04
254,순창군,2023-10,24.6,2.6,1003.9,78,9.1,1.2,4.6,196,55.9
254,순창군,2023-11,25.7,-4.2,1006.4,75,83.3,1.8,4.5,151,48.66
254,순창군,2023-12,19.5,-11.6,1008.8,82,119.7,1.4,5.3,111.7,36.63
254,순창군,2024-01,15.4,-8.9,1009.1,73,38.9,1.6,4.2,138.5,44.35
254,순창군,2024-02,17.6,-5.5,1007.8,75,109.5,1.5,6.1,109.4,34.57
254,순창군,2024-03,22.8,-8.2,1002.9,63,78.3,2.1,4.7,189.9,51.06
254,순창군,2024-04,28.9,2.2,998.2,67,87.3,1.5,5.7,177.9,45.24
254,순창군,2024-05,30.1,7.1,998.3,64,116.5,2,3.9,267.5,61.44
254,순창군,2024-06,36.2,10.9,993.3,68,158.7,1.6,5.8,190.4,43.73
254,순창군,2024-07,35.2,21.6,992.6,80,318.9,1.8,6.8,102.5,23.15
254,순창군,2024-08,36.7,20.1,992.2,77,117.5,1.4,4.4,216.7,51.94
254,순창군,2024-09,36.6,14,997.3,76,209.1,1.2,5.2,191,51.37
254,순창군,2024-10,26.2,4.8,1004.7,79,87.5,1.3,5.9,145.7,41.63
254,순창군,2024-11,23.3,-3.2,1006.9,73,65.9,1.6,5.2,153.8,49.68
254,순창군,2024-12,15.9,-8,1008.4,71,11.2,1.6,5.5,134.5,44.14
254,순창군,2025-01,12.9,-16.2,1008.8,74,36.1,1.5,4.8,170.8,54.62
254,순창군,2025-02,16.8,-12.7,1009.2,67,36.6,2.1,5,184.7,60.4
254,순창군,2025-03,26.9,-5.3,1003.4,61,42.8,2.3,4.8,214.2,57.66
255,북창원,2023-04,28.8,4,1009,63,107.4,1.8,4.6,207.2,52.84
255,북창원,2023-05,31.1,9,1007.8,72,305.7,1.3,5.7,183.3,43.6
255,북창원,2023-06,33.6,15.7,1001.8,77,153.8,1.2,6.4,198.9,45.79
255,북창원,2023-07,36.1,20.7,1003,87,416.1,1.1,7,112.4,25.4
255,북창원,2023-08,36.4,23.4,999.7,79,528.9,1.3,5.7,185.2,44.34
255,북창원,2023-09,33,17.3,1006.7,80,294.7,1.3,6.1,145.9,39.18
255,북창원,2023-10,25.8,7.1,1012.2,66,5,1.4,4,207.6,59.16
255,북창원,2023-11,27.7,-1.3,1014.6,61,56.2,1.7,3.2,170.9,55.06
255,북창원,2023-12,20.8,-8.1,1017.5,63,79.3,1.7,3.7,157.9,51.74
255,북창원,2024-01,15.3,-6.6,1017.4,59,50.9,1.8,2.7,180.2,57.61
255,북창원,2024-02,21.3,-1.2,1017.3,71,141.3,1.8,6,107.7,34.02
255,북창원,2024-03,24.3,-4.8,1011.6,59,116.9,2,4.5,196.7,52.9
255,북창원,2024-04,29.6,7.1,1007.7,68,114.1,1.2,5.6,173.4,44.11
255,북창원,2024-05,32.1,8.9,1007.1,63,160.3,1.4,4.2,274.5,63.1
255,북창원,2024-06,35.8,14.8,1002.1,71,159.1,1,5.9,189.4,45.08
255,북창원,2024-07,36.6,22.2,1002,84,211,1.2,6.3,159.3,36.03
255,북창원,2024-08,37.5,24.2,1001.2,76,85.5,1.3,4.4,232.8,55.83
255,북창원,2024-09,37.3,17.2,1006.8,75,489.7,1.4,5.4,165.2,44.46
255,북창원,2024-10,30.3,9.1,1012.9,75,217.4,1.6,6.1,136.5,38.99
255,북창원,2024-11,23.7,1.6,1014.9,68,106.4,1.5,4.2,140.5,45.34
255,북창원,2024-12,19.4,-2.6,1015.6,50,,1.9,2.9,188.9,61.93
255,북창원,2025-01,13.8,-10.2,1016.6,52,3.7,1.7,2.4,194.7,62.13
255,북창원,2025-02,19.4,-8,1016.3,45,24.9,2.4,2.8,210.9,68.9
255,북창원,2025-03,27.6,.3,1011.6,57,45.4,1.8,5,198.1,53.32
257,양산시,2023-04,28.7,4.9,1014.1,64,86.9,2.5,4.6,196.4,50.08
257,양산시,2023-05,29,6,1012.7,74,294.4,2.2,5.8,180.6,41.55
257,양산시,2023-06,34,13.6,1006.5,77,122.8,2,6.4,165.4,39.35
257,양산시,2023-07,36.5,19.9,1007.7,87,474.3,2,7,121.9,27.52
257,양산시,2023-08,37.4,22,1004.5,78,531.4,2,6.1,191.1,45.73
257,양산시,2023-09,33.1,16,1011.5,79,338.3,1.9,6.1,139.3,37.4
257,양산시,2023-10,27.3,6.2,1016.9,66,2.6,1.5,3.8,218.8,62.34
257,양산시,2023-11,27.3,-1.7,1019.3,60,62.2,2,3,193.7,62.4
257,양산시,2023-12,20.5,-7.1,1022.5,62,87.2,2.1,3.8,168.6,55.28
257,양산시,2024-01,15.4,-6.8,1022.3,59,31.3,2,3,184.5,59.06
257,양산시,2024-02,22.9,-2.1,1022.4,73,139.9,2.5,6.2,101.6,32.1
257,양산시,2024-03,25.2,-4.3,1016.5,61,100.7,2.5,4.5,194.3,52.26
257,양산시,2024-04,29,6.3,1012.6,71,106.2,2.1,5.5,171.7,43.67
257,양산시,2024-05,31.8,7.5,1012,66,130.8,2.2,4.1,234.4,53.85
257,양산시,2024-06,35.7,13.3,1006.8,72,160.6,1.9,6,172.5,39.66
257,양산시,2024-07,37.7,21.5,1006.7,86,211.3,2.5,6.2,130.1,29.4
257,양산시,2024-08,39.3,22.5,1005.8,76,111.1,2,4.6,225.4,54.04
257,양산시,2024-09,37.7,18.5,1011.6,77,390.7,2,5.4,158.8,42.72
257,양산시,2024-10,30.5,8.7,1017.6,76,197.9,1.9,6.2,134.6,38.47
257,양산시,2024-11,24.6,1.1,1019.6,69,88.9,1.6,4.2,146.8,47.4
257,양산시,2024-12,19.4,-2.3,1020.4,51,,1.9,2.8,208.8,68.5
257,양산시,2025-01,14.8,-9.2,1021.5,55,3.2,1.9,2.2,193.9,64.01
257,양산시,2025-02,18.1,-8.5,1021,,20.3,2.4,2.7,215.4,70.42
257,양산시,2025-03,25.7,-.4,1016.5,62,45,2.6,5,189.3,50.97
258,보성군,2023-04,26.3,1,1016,73,100.8,2.8,5,189.1,48.26
258,보성군,2023-05,29.1,5.3,1013.9,81,335.7,2.6,6,178.6,41.22
258,보성군,2023-06,30.7,16,1008.2,79,374,2.6,6.3,206.1,47.5
258,보성군,2023-07,33.5,19.8,1009.1,92,553.2,1.8,7.7,89.9,20.36
258,보성군,2023-08,36.4,21.1,1005.7,85,162.1,2.2,5.3,237.6,56.98
258,보성군,2023-09,32.4,15.7,1012.8,85,156.3,2,6.3,169.9,45.6
258,보성군,2023-10,26.2,5.2,1019.2,72,7,2.5,4.3,238.3,67.83
258,보성군,2023-11,25.9,-2.5,1022.2,72,109.8,3.1,4.5,181.5,58.25
258,보성군,2023-12,19.8,-8.5,1024.9,78,67.4,2.6,4.7,154.1,50.34
258,보성군,2024-01,15.5,-5.5,1025,71,40.1,,3.9,172.6,55
258,보성군,2024-02,18.5,-3.8,1024.1,80,206.8,,6.3,114.3,36.05
258,보성군,2024-03,22.1,-5.5,1019,70,88.2,3.1,4.6,196,52.72
258,보성군,2024-04,27.3,5.2,1014.2,81,198.4,2.1,5.9,169.8,43.26
258,보성군,2024-05,31.5,7.3,1014.1,73,239.2,2.8,4.1,268,61.77
258,보성군,2024-06,34.5,13.7,1008.8,78,243,2.4,6.4,204.3,47.07
258,보성군,2024-07,34.2,21.8,1008.4,91,383.3,2.2,6.3,130.4,29.58
258,보성군,2024-08,36.3,22,1007.4,85,34.2,2.1,3.9,272.1,65.38
258,보성군,2024-09,35,15.3,1012.8,85,239.2,2,5,216.2,58.15
258,보성군,2024-10,27.6,8.6,1019.4,81,150.1,2.3,6.2,162.4,46.35
258,보성군,2024-11,23,-.6,1022,74,103.9,2.6,4.8,160.9,51.75
258,보성군,2024-12,18.3,-4,1023.8,67,1.8,3.2,4,187.8,61.37
258,보성군,2025-01,13.4,-7.9,1024.5,69,5.6,2.8,3.7,203.9,64.89
258,보성군,2025-02,16.3,-7.8,1024.8,64,32.6,3.6,4,195.5,63.76
258,보성군,2025-03,24.8,-3.2,1019.1,67,46.7,3.1,4.9,200.4,53.94
259,강진군,2023-04,26.7,1,1013.2,72,95.7,2,5,184,47
259,강진군,2023-05,29.5,6.3,1011,78,321.7,1.6,5.8,176.2,40.67
259,강진군,2023-06,31.5,14.4,1005.5,77,171.5,1.7,6.3,181.8,41.93
259,강진군,2023-07,34.2,19.6,1006.1,90,562.6,1.4,7.7,88.6,20.09
259,강진군,2023-08,36.6,20.4,1003,82,349.2,1.4,5.4,219.1,52.57
259,강진군,2023-09,33.1,15.4,1010.1,83,124.4,1.2,6.1,147.7,39.67
259,강진군,2023-10,26.3,6.2,1016.6,73,6.3,1.4,,200.1,56.94
259,강진군,2023-11,26.2,-2.9,1019.6,73,85.7,1.9,,131.7,43.68
259,강진군,2023-12,20.2,-8.6,1022.3,81,62.3,1.6,5.6,112.5,36.69
259,강진군,2024-01,15.8,-5.6,1022.5,76,52.3,1.8,4.3,141.4,45.03
259,강진군,2024-02,19,-4.3,1021.1,82,163.5,1.8,6.4,102.5,32.3
259,강진군,2024-03,23.3,-5.9,1016.3,73,73.3,2,4.9,181.8,48.88
259,강진군,2024-04,29.5,3.6,1011.2,79,151.4,1.4,5.9,176.5,44.97
259,강진군,2024-05,31,7.9,1011.4,73,174.4,1.7,4.2,248.9,57.39
259,강진군,2024-06,34.2,12.3,1006,79,228.2,1.5,6.5,181.3,41.79
259,강진군,2024-07,34.6,20.5,1005.4,89,243.5,1.5,6.4,107.7,24.45
259,강진군,2024-08,37,21.2,1004.6,82,65.5,1.4,4,251,60.34
259,강진군,2024-09,36.1,16.1,1009.7,83,432.7,1.3,4.9,197.8,53.23
259,강진군,2024-10,28.3,7.7,1016.3,82,127.5,1.3,6.2,126.5,37.28
259,강진군,2024-11,23.5,-.2,1019,74,106.9,1.8,5,143,45.97
259,강진군,2024-12,18.2,-4.2,1022.3,70,4,2,4.8,155.1,50.54
259,강진군,2025-01,14.8,-7.7,1022.9,73,13.4,1.8,4.3,167.2,53.16
259,강진군,2025-02,16.9,-7.7,1023.4,68,48.4,2.4,5,154.2,52.15
259,강진군,2025-03,26.5,-3,1017.7,67,31,2,5,161.5,46.45
260,장흥,2023-04,29,-.4,1010.1,72,109.5,1.9,5,188.5,48.14
260,장흥,2023-05,30.4,3.6,1008.1,81,286.2,1.8,5.9,188,43.4
260,장흥,2023-06,31.1,13.9,1002.6,80,219.1,1.5,6.3,204.8,47.22
260,장흥,2023-07,34.2,19.4,1003.2,93,575.2,1.5,7.6,110.2,24.98
260,장흥,2023-08,35.9,19.9,1000.2,86,356.2,1.3,5.6,235,56.37
260,장흥,2023-09,32.6,15.1,1007.3,85,152.9,.9,6.1,164.7,44.21
260,장흥,2023-10,25.6,3.5,1013.7,76,7.5,1.2,4.2,227.5,64.76
260,장흥,2023-11,26.7,-3.9,1016.5,73,93,1.8,4.6,175.8,56.42
260,장흥,2023-12,20.4,-9.8,1019,79,51.9,1.4,5.1,144.3,47.08
260,장흥,2024-01,15.7,-8,1019.3,74,42.9,1.9,4,165.5,52.71
260,장흥,2024-02,19.4,-5.6,1018,81,145.4,1.6,6.4,110.7,34.88
260,장흥,2024-03,22.6,-6.3,1013.2,71,68.2,1.9,4.8,198.1,53.27
260,장흥,2024-04,28.4,2.5,1008.3,79,162.9,1.4,5.9,181.1,46.16
260,장흥,2024-05,30.3,6.5,1008.5,72,163.5,1.7,4.1,269.8,62.18
260,장흥,2024-06,34,12,1003.3,78,222.9,1.5,6.4,199.2,45.91
260,장흥,2024-07,33.7,20.9,1002.8,89,350.3,1.6,6.5,125.4,28.45
260,장흥,2024-08,35.8,20.2,1002.1,83,58.3,1.2,4,284.9,68.45
260,장흥,2024-09,34.9,14.7,1007.3,85,423.3,1,5.1,205.5,55.29
260,장흥,2024-10,27.7,7.3,1013.8,81,139.8,1.2,6.3,154.8,44.18
260,장흥,2024-11,23.2,-1.9,1016.4,74,104.2,1.5,5,162.9,52.38
260,장흥,2024-12,18.5,-5.6,1018.2,68,2.3,1.8,4.6,182.2,59.46
260,장흥,2025-01,14.2,-7.9,1018.8,71,9.6,1.5,4,197.5,62.84
260,장흥,2025-02,16.3,-9.8,1019.1,66,30.3,2.3,4.9,187.5,61.15
260,장흥,2025-03,26,-4.6,1013.4,66,40.6,1.9,4.9,202.8,54.56
261,해남,2023-04,25.8,.1,1013.9,74,91.9,2.5,5,202,51.6
261,해남,2023-05,30.3,4.9,1011.6,81,263.6,2.3,6.1,184.5,42.6
261,해남,2023-06,30.4,14.2,1005.9,85,153.7,2.3,6.3,139.7,37.19
261,해남,2023-07,33.5,20.3,1006.6,90,526,2.4,7.7,113.3,25.7
261,해남,2023-08,36,19.3,1003.8,84,199.8,1.5,5.3,256,61.44
261,해남,2023-09,32.6,14.6,1010.9,84,124.7,1.3,6.1,190.7,51.25
261,해남,2023-10,25.2,4.9,1017.5,76,4.9,1.5,4.5,234.6,66.72
261,해남,2023-11,25.6,-3.8,1020.5,75,81.6,2.1,5.5,167.1,53.59
261,해남,2023-12,21,-9.3,1023,81,56.6,1.9,6.4,133.7,43.55
261,해남,2024-01,15.2,-6.1,1023.4,77,43.3,2.1,5.2,161.1,51.29
261,해남,2024-02,18.7,-4.3,1021.8,81,110.6,2.3,6.6,108.4,34.17
261,해남,2024-03,23,-4.5,1017.2,74,65.1,2.4,5.2,189.2,50.85
261,해남,2024-04,27.1,2.6,1012.1,80,91.4,2,5.9,180.4,45.97
261,해남,2024-05,28.8,7.4,1012.3,75,129.2,2.2,4,276.2,63.7
261,해남,2024-06,33.5,12.9,1007,80,185.8,1.9,6.5,197.1,45.44
261,해남,2024-07,33,21,1006.2,89,269.8,2.7,6.3,146.2,33.2
261,해남,2024-08,35,20.6,1005.6,83,42.4,1.5,3.8,286.9,68.97
261,해남,2024-09,34.5,16.8,1010.8,83,328.8,1.7,4.7,231.7,62.39
261,해남,2024-10,27.6,6.6,1017.5,82,126.1,1.7,6.2,136.8,39.02
261,해남,2024-11,23.4,-1.6,1020.3,74,101.9,2.1,4.9,168.7,54.21
261,해남,2024-12,18.1,-6.2,1022.4,73,9.6,1.7,4.9,176.1,57.32
261,해남,2025-01,13,-8,1022.9,75,17.5,1.6,4.6,189.7,60.3
261,해남,2025-02,15.9,-8.7,1023.4,72,40.9,2,5.2,178.1,58.07
261,해남,2025-03,24.6,-3.6,1017.4,72,36.5,2.4,5,197,53
262,고흥,2023-04,26,1.1,1009.1,70,88.3,1.7,5,184.8,47.2
262,고흥,2023-05,27.9,5.4,1007.3,79,288.4,1.4,6.1,175.1,40.42
262,고흥,2023-06,29.3,12.9,1001.8,80,267.9,1.4,6.2,181,41.74
262,고흥,2023-07,32.4,18.3,1002.7,90,414.6,1.2,7.6,87.6,19.86
262,고흥,2023-08,34.6,19.1,999.4,83,222.2,1.2,5.1,216.6,51.97
262,고흥,2023-09,31.2,16.1,1006.4,84,121,.9,6.2,166,44.59
262,고흥,2023-10,26.2,5.9,1012.6,73,4.5,1.2,3.8,229.2,65.22
262,고흥,2023-11,26.8,-2.3,1015.4,72,105.2,1.7,4.3,182.5,58.53
262,고흥,2023-12,20.7,-7.8,1017.9,76,51.6,1.4,5.2,153.7,50.13
262,고흥,2024-01,15.8,-5.1,1018,70,38.5,1.9,4.4,169.4,53.95
262,고흥,2024-02,19,-3.6,1017,79,149.5,1.5,6.3,108.7,34.26
262,고흥,2024-03,22.6,-5.4,1012,67,87.9,2,4.6,192,51.63
262,고흥,2024-04,28.3,4,1007.4,77,200.1,1.3,6,165.8,42.24
262,고흥,2024-05,30.3,7,1007.4,70,178.4,1.9,4,263.4,60.73
262,고흥,2024-06,34.3,12.4,1002.3,76,175.3,1.5,6.5,188.6,43.48
262,고흥,2024-07,33.9,20.1,1002.1,87,264.8,1.9,6.2,145.1,32.94
262,고흥,2024-08,36.9,20.9,1001.1,77,49.9,1.4,3.8,263,63.22
262,고흥,2024-09,34.9,15.8,1006.4,80,285.3,1.3,5.1,180.9,48.68
262,고흥,2024-10,27.3,6.2,1012.7,78,140.3,1.5,6.1,152.3,43.45
262,고흥,2024-11,24.2,-.7,1015.2,73,126.7,1.6,4.6,151.8,48.79
262,고흥,2024-12,18.3,-6.6,1016.9,65,.1,2,3.7,188.3,61.36
262,고흥,2025-01,14.5,-10.6,1017.5,67,3.9,1.8,3.2,195,62
262,고흥,2025-02,17.2,-8.5,1017.8,62,42.3,2.7,3.6,189.5,61.79
262,고흥,2025-03,24,-3.8,1012.3,65,54.4,2.1,4.8,181.4,50.5
263,의령군,2023-04,29.6,-1.1,1013.5,58,57.7,2,4.5,189.3,48.25
263,의령군,2023-05,33,4,1012,72,304.7,1.7,6,168.7,38.81
263,의령군,2023-06,33.8,13.1,1005.9,75,197.4,1.6,6.2,184.3,42.38
263,의령군,2023-07,35.8,19.8,1007,86,437.1,1.5,7,110.3,24.9
263,의령군,2023-08,37.6,21.1,1003.8,79,439.6,1.4,5.7,192.2,45.98
263,의령군,2023-09,33,15.8,1011.1,80,219.5,1.1,6,140.9,37.83
263,의령군,2023-10,26.3,2.3,1016.7,80,11,1.2,4.1,210.3,59.91
263,의령군,2023-11,28.5,-5.8,1019.4,72,88.7,1.8,3.3,204.9,66.03
263,의령군,2023-12,20,-11.4,1022.4,71,79.6,1.7,3.8,184.1,60.38
263,의령군,2024-01,15.5,-10.9,1022.4,75,24.3,1.6,2.9,196.7,62.96
263,의령군,2024-02,22.1,-5.9,1022.2,74,148.8,1.7,5.9,121.4,38.36
263,의령군,2024-03,25.7,-8.2,1016.3,60,92.8,2.2,4.6,199.8,53.75
263,의령군,2024-04,30,3.1,1012.1,70,123.8,1.4,5.7,156.8,39.89
263,의령군,2024-05,32.9,5.3,1011.5,65,132.1,1.8,4.1,243.6,55.95
263,의령군,2024-06,36.9,12.8,1006.3,70,225.5,1.5,6.1,198.2,45.55
263,의령군,2024-07,36.4,21,1006,79,176.7,2,6.3,139.4,31.51
263,의령군,2024-08,37.5,21.1,1005.4,80,83.6,1.4,4.4,237.8,57.01
263,의령군,2024-09,37.2,13.8,1011.1,78,266.8,1.2,5.6,169.6,45.63
263,의령군,2024-10,29.9,5.3,1017.6,82,136,1.3,6.1,143.6,41.04
263,의령군,2024-11,24.2,-2,1019.7,80,81.6,1.3,4.4,167.6,54.13
263,의령군,2024-12,19.9,-8.3,1020.6,62,0,1.8,3.4,217.7,71.45
263,의령군,2025-01,13.8,-13.6,1021.5,63,2.6,1.7,2.7,212.7,67.93
263,의령군,2025-02,20.3,-12.2,1020.8,49,22.8,2.4,2.8,221.5,72.43
263,의령군,2025-03,26.9,-4.1,1016.2,57,39.2,2.3,4.9,206.9,55.71
264,함양군,2023-04,29.2,-.7,997.2,60,36.6,1.9,4.9,176.6,44.95
264,함양군,2023-05,32.6,3.5,995.6,73,151.7,1.3,6,183.7,42.18
264,함양군,2023-06,34.5,13.4,989.9,71,241.9,1.5,6.3,193.1,44.25
264,함양군,2023-07,35.3,18.1,991.2,93,473.4,.8,7.4,97.9,24.47
264,함양군,2023-08,37.1,18.5,988.3,85,406.1,1,6.3,184.1,44.01
264,함양군,2023-09,32,13.3,995.5,82,117.6,.7,6.3,148.1,39.72
264,함양군,2023-10,26,2.3,1001,73,5.4,1.2,4.4,215,61.38
264,함양군,2023-11,27.6,-5.2,1003.1,64,48.2,2.2,3.9,176.1,56.88
264,함양군,2023-12,19.2,-10.3,1005.7,71,121.1,1.7,5,139.8,45.94
264,함양군,2024-01,16.9,-9.7,1005.7,62,31.8,2.3,3.8,169.2,54.3
264,함양군,2024-02,17.8,-6.3,1005.4,75,125.6,1.3,6.1,111.9,35.39
264,함양군,2024-03,24.6,-9.2,999.8,58,83,2.2,4.7,196.1,52.74
264,함양군,2024-04,30.2,1.8,995.7,68,106,1.3,5.9,171.5,43.57
264,함양군,2024-05,32.2,5.1,995.4,63,65.6,1.6,4.2,261.8,60.02
264,함양군,2024-06,36.6,10.6,990.6,66,161.3,1.4,5.9,207.9,47.62
264,함양군,2024-07,35.4,21.5,990.2,80,233.2,1.3,6.5,131.2,29.59
264,함양군,2024-08,36.2,20.7,990.1,78,79.1,1,4.6,227.7,54.53
264,함양군,2024-09,35.7,12.5,995.7,88,169.7,.9,5.9,153.8,41.34
264,함양군,2024-10,27.6,3.5,1001.9,86,100.2,1,6.4,129.1,36.93
